ad_id,category,region,area,ward,street,price,price_str,size,living_size,width,length,rooms,toilets,floors,longitude,latitude,title,body,images
171651179,Đất,Bình Dương,Thành phố Thủ Dầu Một,Phường Chánh Nghĩa,/ Đường Bùi Quốc Khánh,2600000000,"2,6 tỷ",94.0,,5.0,19.0,,,,106.655846,10.97074,"2.6 / Bùi Quốc Khánh, Thế tựa núi ôm sông","- 2.6 tỏi có tl
- Vị trí: / đường Bùi Quốc Khánh Chánh Nghĩa Thủ Dầu Một Bình Dương
- Diện tích: 5x19m có 78m thổ cư, đường 4,5m
- Tiện ích: dân cư đông, tiện ích vây quanh
- Thế tựa núi ôm sông","https://cdn.chotot.com/QAcs2ct2qu0j-F2cXKaXJBPOSgGRaZNJIUYEBgcZu6Y/preset:view/plain/f494c8e3b47987b72b421c9863932898-2954711730070357634.jpg, https://cdn.chotot.com/7dYvczDrNClbYhu9s9oPzSBDDE9Y7ulRHjSBoM1E2-k/preset:view/plain/29ed30f08c918c8a27e62fac5b8f74c9-2954711774986536486.jpg, https://cdn.chotot.com/dUERFplVSXOthA5XBv7V1RB6E3zKnnJj781DX6U8Xtc/preset:view/plain/8714ac1aaf632b79546dba93acc18308-2954711775209279061.jpg, https://cdn.chotot.com/XeFqmdYFmkP9mtYF9B_BLZk01rE7wjz0UXdhEPMSYfw/preset:view/plain/845b78e0728cfd7da5ebb7bc3bd5a867-2954711776819022448.jpg"
171382295,Nhà ở,Tp Hồ Chí Minh,Quận 7,Phường Tân Quy,Đường Số 47,2750000000,"2,75 tỷ",62.0,62.0,4.0,15.5,2.0,2.0,2.0,106.715775,10.742042,❌❌❌SIÊU PHẨM NHÀ ĐƯỜNG SỐ - P.TÂN QUY - 4X15 - QUẬN 7,"🌈🏡Siêu Phẩm Nhà Đường Số p.Tân Quy ( cũ )  - Trung tâm Q.7 - 4M❌15.5M.
_________________________________
💵💵💵Giá bán: 2 tỷ 750tr ( còn bớt )

🌟 Diện tích : 4m ❌ 15,5m ( DTSD : 124m)

🌟 Xây dựng  : 1 trệt - 1 lầu - Ban công 
( 2 p.ngủ lớn  - 2 Wc - bếp - p.khách rộng rãi - Sân sau thoáng mát )

🔥 Thiết kế sang trọng và sử dụng vật liệu chất lượng ( cửa CNC bền bỉ , bếp đá nguyên khối , hệ thống đèn cao cấp và tặng thêm 1 số nội thất cơ bản... )
📍 Vị trí: Hẻm đường số 47 - p.Tân Quy ( cũ ) nay là p.Tân Hưng  - Quận 7

📕 Pháp lý :👉 Nhà có nguồn gốc lâu đời trên 20 năm
                     👉 Kê khai đóng thuế đầy đủ 
                     👉 Đơn cấp Số nhà
                     👉 Điện nước chính 
                     👉 Bản vẽ hiện trạng
                     👉 Chính chủ ký bán

📍 Hẻm rộng 3m, chỉ 1 quẹo là tới nhà và cách mặt tiền đường 47 chỉ 40m… Không bị ngập nước.
               
______________________________
☎️☎️ Liên hệ trực tiếp /Zalo: *** - Vũ Hiếu
Tư Vấn Xem Nhà và Làm Việc Chính Chủ","https://cdn.chotot.com/zT1FKLDI79F9STwuE6UWudgghKWNYxmpUJQgdk76B6I/preset:view/plain/404d84efbfce49bc39fd1f7febf23124-2953241149471650512.jpg, https://cdn.chotot.com/Eazvn_baUTcGH4lhPsnVNKt0MOV9gC0c9-tQ8Wo8mBQ/preset:view/plain/bb5f85dd3fb3242d5be778ee2bb1a123-2953241149449658354.jpg, https://cdn.chotot.com/VJoASDzX52ju0Qg0LMacCQhDWFLUMzwD5k1wG2XTdM4/preset:view/plain/83d48d9cf6d9166eca6c35be3bab6e56-2953241149499901062.jpg, https://cdn.chotot.com/0QsuLIiJiMSUktsKHtihnWuFF9lYn7zBZ9yPHHfVLNE/preset:view/plain/cdd68c492c1a883b669e90a4d0ce1a28-2953241149952836089.jpg, https://cdn.chotot.com/fj-49sXGMz8-qrKfRJcUdgyGVNGuhDFPbYkSDjnzjCQ/preset:view/plain/b58c56f0c03a91e7ed37a85d48b3fc7f-2953241149902488720.jpg, https://cdn.chotot.com/AnUd-C2E4EuC3aAtgCINiw0RBp5kVWft6OIjHMou160/preset:view/plain/f1ee0b11a00a917533626464cf1d4cb4-2953241149462941686.jpg, https://cdn.chotot.com/ZbVf5ac1RGHaA-uDsWriG7sRrWD3laxtyKUIpcqmh_E/preset:view/plain/373183db4af3d90d01512843acf3e449-2953241149483182639.jpg, https://cdn.chotot.com/LLLqGKb8HkvxKC2yk6uwoAmYY0V3msFL4dr19t82N-U/preset:view/plain/98772eb9ecb906a3680a3251bee0fd4b-2953241149600573284.jpg, https://cdn.chotot.com/cpWKJmcW4C0Tl7ge39laKLdPyaPxOVrqemQ4iPN6hz4/preset:view/plain/0b2e87c151e0748021e74fd996090bc7-2953241150070290159.jpg, https://cdn.chotot.com/VMKm1UOBGl72YE2O68DBkzK2FB6fI2qz8jm3yZ_GkE0/preset:view/plain/5e2cc38aed84d63d3a032dbf2afe2010-2953241149500374852.jpg, https://cdn.chotot.com/tbWhSL2-_TG6Ykwy8JSo5iCbwa7lZ7uMzzBJ9ixnpQU/preset:view/plain/264a780d8822213376ed3a9eaa4b211f-2953241149499924639.jpg, https://cdn.chotot.com/lGLGC6YvP_uOOokU6YjQkDgWYiQ3iY-ckKxwn_WvtlY/preset:view/plain/d126564225d2cb12140b7605d7d12d8e-2953241149384434493.jpg"
171498112,Nhà ở,Tp Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,Đường Đông Hưng Thuận 5,4250000000,"4,25 tỷ",70.0,,,,3.0,,,106.619095,10.839634,Nhà hẻm xh 70m2 gác lửng .nhà đẹp ngay Trường chinh và song hành,"💥💥Nhà Hẻm xh thông Trường chinh .Đg Đht 5
_sổ hồng riêng 71m2 Nở hậu .Gác lửng nhà sạch đẹp.
-Giá 4ty250
Lh 094","https://cdn.chotot.com/6B75rBuJLvf3YlpWp6hoGwO0Dm16EZQCA_6lhh2mExw/preset:view/plain/408d61707072d4fb357fd631fba44867-2953841534658772183.jpg, https://cdn.chotot.com/NI8-aOwbcDke-BLwCLYRjIE1CoHpGmcSNtPOct59A-s/preset:view/plain/6a971932ad51a8a20ac468f53fe4dbc2-2953841535187043389.jpg, https://cdn.chotot.com/E8OwdH8sWAg01qTkYA72kfHXkyBrZgrCm6Iy2ETbYLA/preset:view/plain/7aa0bd56218093d564489cd411bca39e-2953841535003481403.jpg"
171155571,Nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,Hẻm 37/42 Hồ Văn Long,5250000000,"5,25 tỷ",55.0,55.0,5.5,10.0,3.0,4.0,3.0,106.59842,10.8187475,NHÀ ĐẸP SIÊU RỘNG,"Nhà Đường Hồ Văn Long. Bình Hưng Hoà B. Bình Tân

Diện Tích: 5.50m x 10m ( 55m2
Sỗ Hồng Riêng 
Giá 5ty600 Nay Hạ Còn 5ty250 Bán 
Nhà 1 Trệt + 2 Lầu- sân Thượng ( Có 4 phòng Ngủ- 4 WC
Đường 7m Thông xe Hơi Vào Nhà 
Vi trí: Gần Lê Trọng Tấn. khu Công Nghiệp Tân Bình 
Nguyễn Thị Tú. Ngã 4 Gò Mây 
Nhà Mới Sạch Đẹp 
Tặng Toàn Bộ Nội Thất
Mong Tiếp Khách Thiện Chí","https://cdn.chotot.com/N3NKCa_ie2iBEp-TLS7crvqm-NDrP4SIUtjp3HgcPYw/preset:view/plain/338462864fc4cfc71aba3b6287c7ed48-2951942675395326100.jpg, https://cdn.chotot.com/jC4TJEeAvGF_9Kcb0Ugns_ai8S78ZQUUeYhKCyCifcg/preset:view/plain/6400ba9668763d8ea3ba6260d3cef904-2951942675267052988.jpg, https://cdn.chotot.com/LR3lndmdh8CHBzRshnYxBYbDVQ7xJ6Uoii8Lojo8z_o/preset:view/plain/b6841632b9e34d72300f37e91bec6890-2951942675311593648.jpg, https://cdn.chotot.com/i0drU2RaKF1-XI5Xrv_y37sB0miwg7i5q-jQuRc2b8E/preset:view/plain/b0ade92939d69a199ddb5bf3fb5b9e2a-2951942675336410150.jpg"
171491791,Đất,Thanh Hóa,Huyện Quảng Xương,Thị trấn Tân Phong,Hoàng Bùi Hoàn ,1230000000,"1,23 tỷ",150.0,,6.0,30.0,,,,105.78353,19.732367,cần bán nhanh,"✨ BÁN ĐẤT GIÁ HỢP LÝ – CHÍNH CHỦ ✨

📍 Vị trí: Xã Lưu Vệ – lô MB49, đường Hoàng Bùi Hoàn, lô 2
Đất đẹp, vị trí tiềm năng, pháp lý đầy đủ, yên tâm giao dịch.

💰 Giá cực hợp lý:
 
 • Giá tôi bán: 1tỷ230
👉 Giao dịch nhanh gọn, chính chủ, hỗ trợ hết mình cho người mua thiện chí. 
Hỗ trợ vay vốn ngân hàng cho rải ngân 3  bên 

📞 Liên hệ: ***

Rất mong gặp được anh/chị có nhu cầu thực sự ❤️","https://cdn.chotot.com/Yza_krm9vi86ZkQ2wu9JqJNHa-BhfDwYoqa2BmWHk9c/preset:view/plain/7a9c14ee0d93c4aa0c326a894341ab0f-2953810346671913716.jpg, https://cdn.chotot.com/KjBFkurISv83zOOcwmJE3gYB9ZRQrSB-MmbdEPg81c4/preset:view/plain/812391e78dd3a3119b7824e064cfd6fa-2953810346829043003.jpg, https://cdn.chotot.com/Jr5f-kDeN2mEIfqkId7LqG-jPx89HsGIjJbuCEXfbII/preset:view/plain/5c7f64e9b0954e43938512b41bf684fb-2953810346770952104.jpg"
170138321,Nhà ở,Long An,Huyện Đức Hòa,Xã Mỹ Hạnh Nam,Đường tỉnh 824,2295000000,"2,295 tỷ",160.0,160.0,5.0,32.0,4.0,2.0,1.0,106.50535,10.876195,"Nhà Mới Xây , Vào Ở Ngay","💥 NHÀ MỚI XÂY – NGAY CHỢ MỸ HẠNH NAM 💥
🏡 Đất thổ cư 100% – DT: 5x32m
✅ Sân rộng, phòng khách thoáng
✅ 4 phòng ngủ tiện nghi
💰 Giá: 2 tỷ 295 (bao sang tên)
📞 Liên hệ Tuấn: *** (hỗ trợ xem nhà 24/7)","https://cdn.chotot.com/ZifnXLq7yGKUDyd6WAG5hOab1zXQwjP6_X2u3B2Ysw4/preset:view/plain/7e8633e3535a2c318fda13686156c9a4-2945968529660983474.jpg, https://cdn.chotot.com/LbM9dou8454R1Ai75RVvXMHPcgA0OtiMrqxNh4x8U8o/preset:view/plain/9e784e2039a46a52f679e03552231516-2945968529589709544.jpg, https://cdn.chotot.com/HXt4liUIFzEoBnl-ADbYsieFXeryZKIQnWzSguLiYQc/preset:view/plain/60fa8083c836693e6905a2f0f1d9dd69-2945968529633220207.jpg, https://cdn.chotot.com/ezp3O5WIk1SArvHGLMtukNu2rBomFO8SGIB_ugSDovs/preset:view/plain/751d6547f1107926e0f7d2935adada9b-2945968529574623519.jpg, https://cdn.chotot.com/en_L4F5M-KMBfNltDXDUx-HCU6WT_hfV2N926G_oZME/preset:view/plain/6ebdd5221e0a0c82bcaa2748675f1085-2945968529570445951.jpg, https://cdn.chotot.com/WOVpvtkcKMgVgxqRPO422CNSX9CxlpccwS-aMs-_5_U/preset:view/plain/a9e48c4d26b4d15c49e396ff95dfff42-2945968529579010976.jpg, https://cdn.chotot.com/BHxhV-PSNe3SjbLOOPrG1jBlm1PfETZhu299bsfzn78/preset:view/plain/7fd2d833f4ff176114f9e2c5226b7627-2945968529644284610.jpg"
169646711,Nhà ở,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Cô Giang,4950000000,"4,95 tỷ",27.2999,60.0,4.5,6.0,3.0,2.0,2.0,106.68735,10.797344,"Căn Góc 2MT Hẻm Cô Giang, Thông tùm lum, 4,5*6m, 2 tầng, 3PN, NT CC","💥 Căn góc 2 mặt hẻm sát khu Phan Xích Long, trệt lầu, 3 phòng ngủ - nhỉnh 4 tỷ
💥 Cô Giang, P. Cầu Kiệu( Phú Nhuận cũ)
💫 Diện tích: 4m5-6m, công nhận 27.3m
💫Kết cấu: trệt, lầu, sàn BTCT, 3 phòng ngủ, 2WC, full nội thất cao cấp, có phòng thư giãn, giải trí
💫 Vị Trí: 
💫 Hẻm 1 trục 3m thông bờ kè Trường Sa 
💫Vị trí trung tâm nằm sát khu phố ẩm thực Phan Xích Long, gần chợ, siêu thị,khu an ninh, dân trí, giáp Q1, Q3
💫Pháp lý chuẩn, SH riêng, hoàn công đầy đủ
💫Chỉ 4.95 tỷ bớt ít lộc
💫Liên hệ: Quốc Lượng","https://cdn.chotot.com/9iUBtq5-XpCjrdQeh80jx7zp2u9ZcNnEIBdG1golJB8/preset:view/plain/ab7ddceea614cc41950ca9cdb07e47df-2943251434038257108.jpg, https://cdn.chotot.com/d91hw0ffK0RVyqre8zuAd8MAkJmA7ZZmcImTe5o6PwY/preset:view/plain/ae94c566a901851965293a8500fe7f2b-2943251434343309231.jpg, https://cdn.chotot.com/aepZ8EEk7GmMMWgysys3pHrxyASCxEEklgbnCxPC10c/preset:view/plain/9e770aa0b8c2be48258c7d3ca44cb1f0-2943251435439182788.jpg, https://cdn.chotot.com/34fUWXpcUQ86T1QghR6FdwHd3WaD2eOBH-tIvGWJwZo/preset:view/plain/049f431324a46c8e8e2f73644d78d13f-2943251435277001326.jpg, https://cdn.chotot.com/3sGvRMnW1gmPG6uGfdZ2UVHFxbWm0hiqnvBJlL1dIH4/preset:view/plain/4a0e1876e02726a3e8aa7b27003318c6-2943251435321894925.jpg, https://cdn.chotot.com/qOru67wkAjHzOtj6IP-IXLxdWXjn5A-kbjCtzolZuxA/preset:view/plain/56a9c99d76b69edf897be2e858eed0ea-2943251434993285922.jpg, https://cdn.chotot.com/VKsHmWxI-MKLAJ5QqsgkNeQiAGyCJBbZddGYL1kfITc/preset:view/plain/e4d8b26d995e202455b4f2aa3889eb50-2943251435391487933.jpg, https://cdn.chotot.com/XEaOng-QnSxXxXlz09CUNVMyFfz-cHzP8jE4a1XoKUQ/preset:view/plain/60ea014c13d05271804bc9bcdd24a91d-2943251435139574746.jpg, https://cdn.chotot.com/D6bwyTCLMc0fZmIRIutq7DPoN_QJOuzAVmhOMJEN-Ss/preset:view/plain/8100ab4ad767ef7f9e51b7cc8e24766b-2943251435417549721.jpg, https://cdn.chotot.com/ne33voNGBRRo9AYDA5OYypwqL3LhsMvA8-4CIj7bTmE/preset:view/plain/26589be554850969074808a139ce6a9e-2943251435112064468.jpg, https://cdn.chotot.com/aqa0VcuIxuhskNc4kw9iOD6tB030F4oH90VUAPHBqUg/preset:view/plain/54ae437c599c5c4c05c4e9811f7a2f49-2943251435305233463.jpg"
170255530,Đất,Đà Nẵng,Huyện Hòa Vang,Xã Hòa Phong,Nam Kỳ Khởi Nghĩa,1299000000,"1,299 tỷ",120.0,,6.0,20.0,,,,108.12508,15.987646,"Sát Nam Kỳ Khởi Nghĩa, sót lô đất diện tích 120m2, Chủ tặng quà kép.","📌 Chỉ 1 tỷ299 sở hữu ngay đất sổ đỏ sát trục chính Nam Kỳ Khởi Nghĩa, Đà Nẵng? 
👉 Lô đất diện tích 120m², mặt tiền rộng 6m, sổ đỏ sẵn sàng công chứng. Chỉ 15 phút chạy xe là vào trung tâm thành phố. Gần khu TMTD số 7, tiềm năng tăng giá cao.
👉Đường 8m, ô tô tránh nhau thoải mái, dân cư trẻ, nhà cao tầng và biệt thự sân vườn rất nhiều. Hạ tầng hoàn chỉnh, tiện ích xung quanh đầy đủ.
👉 Giỏ hàng còn lại 1 lô, chiết khấu và quà tặng bất ngờ. Anh/chị hãy inbox hoặc gọi ngay để nhận deal hời. 
💰 Giá chỉ 1tỷ299 – cơ hội không có lần hai!","https://cdn.chotot.com/gfWD9zxTvKB8c4hgN5vHInVoZQtevoTkLBI6ELdftGQ/preset:view/plain/2dd572be3e6c85aeae81f3b590f62e11-2951623918587365729.jpg, https://cdn.chotot.com/RQvsCWGbhYXdtN52afypUeAKkHzCpbX7XvjMWUEVB8A/preset:view/plain/5945b3827cceeeee691a409148debd84-2951623920403630066.jpg, https://cdn.chotot.com/tibyf7qMrCX7LknGTHg-SfRDsxu2glHA5MjDgRiuaxc/preset:view/plain/d113957331ae4ad5240a0e5cf4551095-2951623918191665905.jpg, https://cdn.chotot.com/eDPBr8D9i_3WEmXUmn-z1PruJ9GYXjehw5_GWemdGus/preset:view/plain/fdfae5e167b3c133dedb9d0372505c33-2951623919215141617.jpg, https://cdn.chotot.com/SH1V-eMJGEntaQhofsQsy9AxD6zZsQY4_SyONOMkA94/preset:view/plain/de411e68d6afc7489404dde004dc0f54-2951623919514372082.jpg, https://cdn.chotot.com/38u6d6pNEall9hL9byu2V-9c6cnhGJmOLOqLSFg9HV4/preset:view/plain/695050ca66288eff3829871d565c737e-2951623920198044001.jpg"
171650895,Đất,Vĩnh Long,Huyện Mang Thít,Xã An Phước,Ấp Phước AN,2800000000,"2,8 tỷ",2172.4,,30.0,73.0,,,,106.12869,10.205213,"Đất ở nông thôn 2172,4m, An Phước, Mang Thít, Vĩnh Long","Đất có sổ 2172,4m2, An Phước, Mang Thít, Vĩnh Long","https://cdn.chotot.com/LWVwFVdzBajx2XJlhZQhv5YJPCCJTTFChAJeSf03GOI/preset:view/plain/c32690d206d18d7c535b18b352f40eda-2954710260344030555.jpg, https://cdn.chotot.com/D-b7BDvAGeeg2VhbNIgzYKCCFNyYaILY3J5RVNN1pMc/preset:view/plain/a0567d49c118a83618cf2b234a68d147-2954709175271118938.jpg, https://cdn.chotot.com/l6wJg8btzjZnh4xBFvenjYdlzIPfb_wp0BbVQiSEnTk/preset:view/plain/727447a58dafe7798ce5d91fe30afdc8-2954709019831962224.jpg"
171650888,Nhà ở,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 9,Đường Hoàng Văn Thụ,2250000000,"2,25 tỷ",10.6998,21.3999,,,2.0,,,106.67548,10.799576,🏡 CHỈ 2TỶ250tr CÓ NHÀ 3 TẦNG PHÚ NHUẬN - SHR HOÀN CÔNG,"🔥CHỈ 2TỶ250tr CÓ HỘ KHẨU PHÚ NHUẬN 
🔥Hoàng Văn Thụ - Phường 9 Quận Phú Nhuận 
Mô tả : 
+ Diện tích: 3,6m x 4,6m 
+ Kết cấu: 3 tầng, gồm 1 trệt, 2 lầU
+ Nhà gồm 2 Phòng ngủ, 2 WC, còn mới, khách kéo vali về ở ngay 
+ Vị trí: cách hẻm oto chỉ vài bước chân
+ Sổ hoàn công đầy đủ. Sẵn sàng công chứng 
☎️ *** - ĐÚNG NHÀ ĐÚNG GIÁ","https://cdn.chotot.com/akfwiAgIk7RGdo68SsWSyNZnxJXY0Rl7zMwc_iGwq6U/preset:view/plain/e604ce082ab7cebd48665b43c3780b59-2954710008947658790.jpg, https://cdn.chotot.com/W5HkrnafwY3oIpS-_pQ468KEQ47exun8bd3vXrfOp9w/preset:view/plain/3d194320fc93c3e895bba6761ba750d7-2954710008963946586.jpg, https://cdn.chotot.com/aWXGKiP8LRlgLHrr7zdul3E4jqImikcoAWC910XBAs0/preset:view/plain/acbfe16a16b409f6d96d42715ac51609-2954710008942560898.jpg, https://cdn.chotot.com/H3m9rl-3IsC2RAa4rSDRaA-UOzLapdfhsT4HguT8t9U/preset:view/plain/c8fd5ad31b8e420efe9d39e50b3ced8e-2954710008975754790.jpg, https://cdn.chotot.com/1hxZy6kcCzVEhesnJdUYKJjwIPW9Llp0ElFcj0TYrfI/preset:view/plain/6dddf666441fb16c7e22571249c583aa-2954710008997249309.jpg, https://cdn.chotot.com/f8JvwMFGbVujkCvP6RFhTQ8MoPcsngzEGvThMggeAbk/preset:view/plain/a48a9d59e1bfb1c18a9e9ed6db8781e6-2954710009112093778.jpg, https://cdn.chotot.com/HEsNLt18qXdlsh2W3MD-8gBdT4D4UXOOFViAaV22Am4/preset:view/plain/faf4751028f22e4537e22c92360f5815-2954710009105254000.jpg, https://cdn.chotot.com/-x2zYbcNixEahvakQiJYVCrPKONCOmVMEXfy8oy4g40/preset:view/plain/15eb13fd96fd9a427db8c75245d258b1-2954710009053761436.jpg, https://cdn.chotot.com/RBB6GUDhJKURPeXqMBFA4HeMAJHr2m3Zq2tOiyPJEZs/preset:view/plain/2e7080a7ef643ea2407c753ce5b5268b-2954710009054925716.jpg, https://cdn.chotot.com/08xxXF5yXdjHOVgLvz3NZgaRSq8X6PgBVyZhDUkBxYY/preset:view/plain/f141fc66d5d34f7749a9be94706ac733-2954710009037255010.jpg"
170899410,Nhà ở,Hà Nội,Huyện Sóc Sơn,Xã Tân Dân,đường Vụ Bản,2790000000,"2,79 tỷ",128.0,100.0,,,3.0,,,105.73805,21.252909,Nhà 2.7x tỷ Full Thổ Cư 128m 2 mặt tiền rộng Ven Hà Nội Gần Nội Bài,"+ Sổ Đỏ 127.8m  với giá này thì tiền đất không đã là giá đẹp rồi
+ 2 mặt tiền rộng mênh mang
+ Chưa tính nhà rộng và đẹp 
+ Giao thông về trung tâm Hà Nội, Ra vanh đai 4 rất dễ
+ Các TT xã có 1km và khu du lịch hồ Đồng Đòm, Sân Gôn 

Zalo em để có nhiều thông tin hơn nhé
 985 và 022 và 007 nhé
***  E Tuấn Nội Bài
Nói không với đăng tin ảo - Giá chuẩn luôn ạ !","https://cdn.chotot.com/q6bzUT6yxLdRCx8jq72luDlrw9zjTdo6IItXr4M7SZs/preset:view/plain/24df1c9e9329fbd8a1a4cb3eb0dc5bcf-2950741576535787873.jpg, https://cdn.chotot.com/PTv1AvPULfUlN21H6L7V4ch9Nj8o797oc4npEK1XQRk/preset:view/plain/a481e1a07ddb685833b4a1696076b89b-2950502723551779998.jpg, https://cdn.chotot.com/Ycv8XJThM3bVra0GIOlC3L_1lQFfL2rae01vZPviMSo/preset:view/plain/5f5d5838c5f20eaf757be0953a4009cb-2950502759922325651.jpg, https://cdn.chotot.com/TypOCREVnv8CM753pGtKxU0lg_g8CFOMmkHYPz-asBg/preset:view/plain/4af2233770574281af2a5328f63a2138-2950502760878692499.jpg, https://cdn.chotot.com/CnkJcAg6_Zrcchike9HBBvDuiduY06PPk3O3mYJgfSE/preset:view/plain/3e006ddf0c52edefd7e7b6318ba2d622-2950502761133333662.jpg, https://cdn.chotot.com/owkfmQM_USowIeOytY3cNhInyHhrEG7CHkgiPMgZwSc/preset:view/plain/3ad1558be698420f77bd429a34ecda54-2950502761285599131.jpg"
171651593,Nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,Khu Y Kỹ Thuật Cao,7200000000,"7,2 tỷ",57.5,,4.0,14.0,4.0,3.0,5.0,106.6085,10.747893,"7 tỷ 200 thương lượng, nhà 5 tầng, đường 6 mét thông, dt:  4 × 14.","❤❤❤ 7 tỷ 200 ♥ thương lượng .

_______⭐ nhà hướng : Tây Bắc  ⭐_______

♥ nhà đường Kinh Dương Vương ( hẻm 532) giờ thành đường Khu y tế kỹ thuật cao  - - phường  Bình Trị Đông b -- quận Bình Tân - Tphcm , sát bên siêu thị eon đường tên lửa. 

❤ Đường trước nhà 6 mét  thông tứ tung  nhà và sổ hồng chính chủ -- nhà hoàn công đủ -- sổ vuông đẹp.. 

❤Nhà 5 tầng : 1 trệt 1 lửng  3 lầu, sân thượng ---  4 phòng ngủ --- 3 vệ sinh, phòng khách, bếp, ban cong, giếng trời.

♥diện tích : ngan 4 mét × dài 14 mét.
Diện tích thực tế trên sổ : 57,5  m2
Diện tích xây dựng : 44,5  m2
Diện tích sàn : 190,5  m2

⭐ diện tích dính lộ giới : 3 mét ( có đền bù, đang làm sử dụng làm sân.) 

❤nhà khu dân cư phân lô hiện hữu. 
nhà không dính quy hoạch 

Đăng chuẩn 100%
Nhận KÍ GỞI nhà và đất 
Thông tin đầy đủ alo hoặc Zalo Gặp Vũ xem nhà. ☎ ***.","https://cdn.chotot.com/2aL2Oq_RC00r4VqG266dvo45oU1i7koK3EH6rmomAHw/preset:view/plain/62925901509554274800282cd4698702-2954714028019550832.jpg, https://cdn.chotot.com/Zim9OTvpmLxrZ6v6uOy2qp1Ib3KWftJgBrCK_mxpmg4/preset:view/plain/f86790f1efacdccb3906d51054404e4c-2954714027980249178.jpg, https://cdn.chotot.com/BB99jOuevC-igmX6PWb06w3wiKicNmxAZoxq8dHaw8U/preset:view/plain/21c3218af75f74faa1edd62078ce885b-2954714029246574946.jpg, https://cdn.chotot.com/q0HLADlSF5NlZjUsYyt8oZPkWvmSAb8VXs3-Su7auD0/preset:view/plain/282b893f7386e05f077361c6852d5941-2954714029238605914.jpg, https://cdn.chotot.com/vucJaNralrx14cF6IeC77v3UJbnjsSZyWxgDryEtQtw/preset:view/plain/f2531290396a8adacb2778bcc4221ae2-2954714030262081626.jpg, https://cdn.chotot.com/TNmy7MGXVjbSBNRAANZlDEvsnOC3eLv-Ga00fmQle3Q/preset:view/plain/e6046ab44a097365a3e3646d2b0cd872-2954714030387491170.jpg, https://cdn.chotot.com/wsRESpTelQIiLM6vLr8v1xYev5uvQa-RdG5FJA8y7t0/preset:view/plain/d015788146ed1d13833af94ca26ce1f8-2954714031285557338.jpg, https://cdn.chotot.com/wDkuyozRet6RG7Y9mIbqo_YrUt7pPtZVY8smUCphdz8/preset:view/plain/d5456855c7b059e9578f5e54e0196e1b-2954714031368365138.jpg, https://cdn.chotot.com/c6rhhGknauZ5TZctLTBbX4yVxaKQq4b0EB-3QPLFQXs/preset:view/plain/02d8a91e51ab8a4ee186f46630228ec1-2954714033589717616.jpg, https://cdn.chotot.com/rD0jgcx-JsptM4hBeRcKtG5fVyMJx6_ylJUPYJOKcqs/preset:view/plain/87a6393d91eb0f839c73bba0f26399ea-2954714033583023186.jpg, https://cdn.chotot.com/LiQu0e3rbpGtoqVerp31fN35CoLaFT288LHUTZYgeno/preset:view/plain/5b7baf89d42ce2e746d7edaad2380149-2954714034864851568.jpg, https://cdn.chotot.com/dpnoID5IhDXLaSQIgnwpCq3YWzbACV5gjOpFPI--P-8/preset:view/plain/3a2ff3365beca53ee31a73fa0889427c-2954714034909567066.jpg"
171550382,Đất,Đà Nẵng,Quận Ngũ Hành Sơn,Phường Hoà Hải,Đường Thích Phước Huệ,6100000000,"6,1 tỷ",132.5,,5.0,,,,,108.25006,15.982544,bán rẻ lô đất đẹp sát các toà fbt gần biển tiện xây căn hộ ks,"Bể nợ kết tiền bán rẻ lô đất Tph đường 7,5 sát các toà fbt, gần biển tiện xây ks căn hộ. Dt 133m ngang 5. Khu tập trung rất nhiều nhà cao tầng căn hộ . Giá bán chỉ hơn 6 tỷ chút. Đảm bảo quý khách xem là thích, nhanh tay cho nhà đầu tư 
Lh a cường *** cc hh cho ae se duyên","https://cdn.chotot.com/cyVjBkAWfpnAdhHQHZUqD4T1KtvtI98TASunDJP2Vag/preset:view/plain/3a338e77c4abf3874b13cbfaaf507abe-2954134235303381616.jpg, https://cdn.chotot.com/JbgW4c5nFAZ-nyEhyHM6ibGL499ZoxrzoYOm0aQTtRg/preset:view/plain/70aed4daa71c3b69f56cba7320255dd5-2954134235340167258.jpg, https://cdn.chotot.com/ngodb-FMs063Hj4Bq94-XxZnaftXJtiCkAOyxYZEjuU/preset:view/plain/a4672efba76b8cfd715eba1e199183fc-2954134320871200858.jpg"
